"TestId","Date","Time","Name","Segment","Position","Type","Excluded","Tags","System Weight","Jump Height","Jump Momentum","Countermovement Depth","Braking RFD","Stiffness","Force at Min Displacement","Relative Force at Min Displacement","Avg. Braking Force","Avg. Relative Braking Force","Peak Braking Force","Peak Relative Braking Force","Avg. Propulsive Force","Avg. Relative Propulsive Force","Peak Propulsive Force","Peak Relative Propulsive Force","Unweighting Phase","Unweighting Phase %","Braking Phase","Braking Phase %","Propulsive Phase","Propulsive Phase %","Flight Time","Time To Takeoff","Braking Net Impulse","Propulsive Net Impulse","Positive Impulse","Positive Net Impulse","Impulse Ratio","Avg. Braking Velocity","Peak Braking Velocity","Avg. Propulsive Velocity","Takeoff Velocity","Peak Velocity","Avg. Braking Power","Avg. Relative Braking Power","Peak Braking Power","Peak Relative Braking Power","Avg. Propulsive Power","Avg. Relative Propulsive Power","Peak Relative Propulsive Power","Peak Propulsive Power","L|R Peak Braking Force","Left Force at Peak Braking Force","Right Force at Peak Braking Force","L|R Avg. Braking Force","Left Avg. Braking Force","Right Avg. Braking Force","L|R Peak Propulsive Force","Left Force at Peak Propulsive Force","Right Force at Peak Propulsive Force","L|R Avg. Propulsive Force","Left Avg. Propulsive Force","Right Avg. Propulsive Force","L|R Avg. Braking RFD","Left Avg. Braking RFD","Right Avg. Braking RFD","L|R Braking Impulse Index","L|R Propulsive Impulse Index","Time to Stabilization","Landing Stiffness","Peak Landing Force","Avg. Landing Force","Relative Peak Landing Force","L|R Peak Landing Force","Left Force at Peak Landing Force","Right Force at Peak Landing Force","L|R Avg. Landing Force","Left Avg. Landing Force","Right Avg. Landing Force","L|R Landing Impulse Index","RSI","mRSI","Braking Impulse","Relative Braking Impulse","Relative Braking Net Impulse","Propulsive Impulse","Relative Propulsive Impulse","Relative Propulsive Net Impulse"
"mcGLsktR0CnXO71ybs37","02/25/2022","11:32:17","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",588.2162,0.3569,158.6623,-0.2619,7338.4615,-5869.5151,1537,N/A,1263.2769,214.764,1536,261.1285,1308.4027,222.4357,1558,264.8686,0.264,42.9268,0.13,21.1382,0.221,35.935,0.532,0.615,87.2866,158.9609,451.535,246.2475,1.8211,-0.8874,N/A,1.6143,2.6461,2.7347,-1018.4045,-16.9845,-1589.5891,-26.5104,1902.7874,31.7338,53.4612,3205.5786,-7.8125,708,828,-11.2711,560.4462,702.8308,-6.8036,726,832,-1.8858,641.8643,666.5385,-14.2558,3146.1538,4192.3077,-20.325,-3.67,"N/A",-17895.0463,3162,708.0581,537.5574,-10.6894,1412,1750,30.096,460.5775,247.4805,"N/A",0.865,0.5803,163.1665,2.7212,1.4557,288.3685,4.8093,2.6511
"pLaqTrNgHJBRmppKTjNB","02/25/2022","11:32:10","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",587.9219,0.3571,158.6103,-0.2845,5748.3444,-5090.6929,1448,N/A,1138.9934,193.7321,1446,245.951,1273.1459,216.5502,1474,250.7136,0.259,40.2799,0.151,23.4837,0.233,36.2364,0.537,0.643,82.7867,159.5041,466.877,242.2908,1.9267,-0.8787,N/A,1.5901,2.6466,2.7386,-906.196,-15.1207,-1212.4159,-20.2302,1838.8822,30.6834,52.7852,3163.4655,-1.6598,711,735,-4.2817,545.1126,593.8808,-1.0855,729,745,-0.4163,633.9227,639.2232,-6.9124,2675.4967,3072.8477,-8.2649,-0.8252,"610",-7799.1032,2648,844.9787,450.3999,-7.2508,1228,1420,-11.6171,373.4082,471.5705,"-20.8375",0.8351,0.5552,170.975,2.8529,1.3814,295.902,4.9374,2.6615
"jr2kw0HYvjHzFZYvjbtp","02/25/2022","11:32:01","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",584.3564,0.3538,156.9395,-0.2352,5889.6552,-6091.3638,1432,N/A,1098.4828,187.9817,1427,244.2003,1326.4292,226.9898,1592,272.4365,0.258,41.9512,0.145,23.5772,0.212,34.4715,0.525,0.615,74.1302,157.1728,438.7495,231.303,2.1202,-0.7667,N/A,1.6149,2.6347,2.7399,-770.5567,-12.9359,-1070.7938,-17.9762,1922.4115,32.2729,55.0904,3281.5953,2.4527,731,696,2.1032,560.7931,537.6897,-2.0101,780,812,-2.4676,646.8491,679.5802,-15.2225,2496.5517,3393.1034,4.0247,-4.8191,"720",-19168.69,2772,804.4069,474.3681,-31.6739,947,1825,-47.5752,210.8542,593.5528,"-64.4684",0.8537,0.5753,158.2775,2.6571,1.2445,280.472,4.7085,2.6386
"ghEv03zzpbQ3hhuIg8zg","02/23/2022","13:10:19","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",581.1562,0.3383,152.6489,-0.2385,3523.8095,-4904.1043,1170,N/A,975.9048,167.9247,1167,200.8066,1246.8826,214.5521,1517,261.0314,0.274,40.7738,0.168,25,0.23,34.2262,0.508,0.672,66.0264,153.0952,449.2595,219.1217,2.3187,-0.679,N/A,1.4847,2.5767,2.682,-616.8016,-10.4117,-915.3595,-15.4514,1721.0719,29.0519,55.1064,3264.567,-8.4833,534,633,-3.1155,472.75,503.1548,-0.857,752,765,0.7821,628.3174,618.5652,-22.973,1357.1429,2166.6667,-6.039,1.5657,"490",-31618.1123,2982,883.7327,513.1151,4.896,1564,1418,8.4791,479.3327,404.4,"15.6233",0.756,0.5036,163.0795,2.7528,1.1145,286.18,4.8308,2.5843
"rvnoH43mmGGXjHoTf8VA","02/23/2022","13:10:12","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",583.1151,0.3119,147.0178,-0.2212,3040.4624,-5012.8179,1109,N/A,952.4798,163.3434,1108,190.0139,1234.9292,211.7814,1552,266.1567,0.349,46.6578,0.173,23.1283,0.226,30.2139,0.492,0.748,63.6377,147.3231,442.4575,210.9608,2.315,-0.6458,N/A,1.4076,2.4733,2.5818,-575.1741,-9.6764,-834.6768,-14.0421,1628.3798,27.3949,53.4989,3180.0209,-1.444,546,562,1.6197,483.9538,468.526,-0.9021,769,783,-1.3429,609.1726,625.7566,5.3232,1601.1561,1439.3064,3.2401,-2.657,"710",-10894.0153,2981,787.2732,511.2198,7.0111,1595,1386,0.6569,396.2225,391.0507,"1.3149",0.6578,0.4168,163.9335,2.7579,1.0706,278.524,4.6857,2.4785
"wz8BTJAarsn1DruSM8Zq","02/23/2022","13:10:02","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",583.8759,0.3033,145.1983,-0.1971,3279.0698,-5822.0726,1148,N/A,909.5581,155.7794,1143,195.7608,1287.1159,220.4434,1644,281.5667,0.279,42.4012,0.172,26.1398,0.207,31.459,0.485,0.658,55.7377,145.5656,421.4245,201.3033,2.6116,-0.584,N/A,1.4081,2.4396,2.5425,-494.7251,-8.3121,-699.1947,-11.7475,1681.1372,28.2457,53.7917,3201.6008,0.6124,575,568,-0.932,450.5407,459.0174,-2.5547,801,843,-2.0076,630.6377,656.4783,-4.9645,1558.1395,1720.9302,-1.8827,-3.9499,"560",-44659.4763,3267,832.7643,559.5367,-3.8261,1571,1696,-0.7278,413.3518,419.4125,"-1.4847",0.7371,0.461,155.5805,2.614,0.9365,265.844,4.4666,2.4457
"5WlijMUWTNUGqet6Itf3","02/22/2022","12:42:24","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",582.2723,0.3635,158.505,-0.2027,9080.3571,-7865.6596,1595,N/A,1231.4911,211.4975,1589,272.8964,1448.625,248.7883,1763,302.7793,0.32,51.9481,0.112,18.1818,0.184,29.8701,0.529,0.616,72.2113,159.1812,402.5805,231.3925,2.2044,-0.7603,N/A,1.6426,2.6705,2.7697,-847.0684,-14.2712,-1207.283,-20.34,2110.8489,35.5631,61.7245,3663.6552,-3.0837,770,819,1.8379,627.0625,604.4286,-3.3466,852,911,-2.6221,705.3207,743.3043,-17.2075,3758.9286,5321.4286,3.5847,-5.0981,"560",-32856.8151,3207,857.3732,550.7733,5.0203,1684,1523,-0.2701,427.5286,429.8446,"-0.5135",0.8588,0.5901,136.8435,2.3055,1.2166,265.737,4.4771,2.6819
"3U5B9AGt9pxcr3cVEJoT","02/22/2022","12:42:16","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",583.2452,0.3729,160.7905,-0.2276,6938.4615,-6527.6775,1486,N/A,1169.6769,200.5463,1481,253.9241,1382.5099,237.0375,1623,278.2706,0.303,47.7165,0.13,20.4724,0.202,31.811,0.541,0.635,75.7869,161.2737,429.5315,237.0606,2.128,-0.7809,N/A,1.6349,2.7044,2.7954,-835.1884,-14.0476,-1256.848,-21.1398,2033.6756,34.2058,59.4064,3531.9584,-2.9034,719,762,-1.3876,576.7231,592.9538,-3.1423,786,837,-1.4176,681.4554,701.0545,-11.5299,3069.2308,3869.2308,-2.7667,-2.7906,"N/A",-18463.8565,2522,738.9932,432.4082,3.8858,1310,1212,-37.8425,229.6699,509.3232,"N/A",0.852,0.5871,151.0255,2.5402,1.2747,278.506,4.6844,2.7126
"7JRwjXjCoolJruocIJzp","02/22/2022","12:42:09","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",578.4224,0.3607,156.8859,-0.1737,4444.4444,-7025.4307,1221,N/A,963.7153,166.611,1214,209.8812,1422.2567,245.8855,1825,315.5134,0.33,49.9244,0.144,21.7852,0.187,28.2905,0.515,0.661,55.1631,157.7514,403.2155,212.9145,2.8597,-0.5878,N/A,1.5562,2.6608,2.7538,-525.3646,-8.9101,-747.6172,-12.6795,2020.3063,34.2642,63.4184,3739.3084,1.1532,614,600,-4.7537,458.9514,504.7639,-2.3562,891,934,-0.8505,705.0802,717.1765,8.4375,2409.7222,2034.7222,-9.1159,-1.7024,"530",128064.75,2361,863.3509,408.1792,6.9039,1262,1099,9.1242,471.0623,392.2887,"16.7206",0.7791,0.5459,137.8775,2.3384,0.9356,265.338,4.5001,2.6755
"Jp5sz2tekx49wtHiCPyd","02/18/2022","12:15:43","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",577.5666,0.3772,160.1552,-0.2525,7864,-6197.422,1565,N/A,1219.032,211.0635,1572,272.1764,1293.9777,224.0396,1565,270.9644,0.315,47.4398,0.125,18.8253,0.224,33.7349,0.529,0.664,79.6872,160.2582,440.361,239.9454,2.0111,-0.8502,N/A,1.6393,2.7202,2.8205,-928.2081,-15.7657,-1259.759,-21.3971,1922.7675,32.6583,58.0112,3415.4259,-5.0891,746,826,-7.0252,566.696,652.336,-4.7923,745,820,0.415,649.6741,644.3036,-12.1058,3456,4408,-13.1973,0.8457,"N/A",-106095.0698,2527,713.9231,437.5253,22.2002,1544,983,2.0084,364.1307,349.7925,"N/A",0.7967,0.568,151.3055,2.5699,1.3535,289.0555,4.9096,2.722
"X2vP4tnptOSP9wGrf2kz","02/18/2022","12:15:36","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",578.1832,0.3653,157.7572,-0.2723,5226.0274,-4946.0471,1347,N/A,1154.2123,199.6274,1403,242.6567,1259.5431,217.845,1470,254.2447,0.275,42.1133,0.146,22.3583,0.232,35.5283,0.525,0.653,83.7119,157.9652,459.074,241.6771,1.887,-0.8863,N/A,1.6097,2.6767,2.7896,-923.8191,-15.6744,-1346.8642,-22.8522,1843.9903,31.2869,56.2176,3313.3618,-2.6372,683,720,-6.6137,538.9384,615.274,-2.3129,718,752,-4.9436,598.6379,660.9052,1.7038,2657.5342,2568.4932,-12.3831,-9.4081,"590",-22338.9767,2944,839.5678,509.1812,4.8913,1544,1400,8.2773,454.5305,385.0373,"15.2731",0.804,0.5592,167.5485,2.8428,1.4203,291.5255,4.9463,2.6802
"1tLBMbB8tR9uwlCRH3ZX","02/18/2022","12:15:29","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",580.8709,0.399,165.6966,-0.2596,8445.3782,-6093.1855,1582,N/A,1273.2521,219.1971,1582,272.3497,1357.9533,233.7789,1609,276.9979,0.294,46.89,0.119,18.9793,0.214,34.1308,0.564,0.627,81.8947,166.0685,440.2315,247.9632,2.0278,-0.8691,N/A,1.7028,2.7984,2.8843,-990.2434,-16.7237,-1522.9223,-25.7198,2076.1605,35.0631,58.4532,3461.1406,1.3906,802,780,-0.9471,630.5966,642.6555,-2.051,788,821,0.7261,683.9065,674.0467,-2.8856,4100.8403,4344.5378,-1.936,1.4328,"630",-9547.2157,2787,843.5778,479.7968,1.1841,1410,1377,6.0246,447.2,396.3778,"11.3668",0.8995,0.6366,150.4375,2.5407,1.3831,289.794,4.8942,2.8046
"o5BhzUzV4qErfLbjOMLu","02/17/2022","11:41:13","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",582.7287,0.3785,161.8827,-0.2563,7225.8065,-5761.1385,1476,N/A,1249.5484,214.4305,1499,257.238,1323.2909,227.0852,1510,259.1257,0.395,53.4506,0.124,16.7794,0.22,29.77,0.538,0.739,82.2399,162.7549,444.288,244.9948,1.979,-0.859,N/A,1.6165,2.7252,2.8146,-973.128,-16.3822,-1481.2072,-24.9355,1948.1899,32.797,57.6622,3425.2195,-5.0033,712,787,-8.4263,572.129,677.4194,-3.5762,728,782,-0.9281,655.5045,667.7864,-7.5893,3338.7097,3887.0968,-15.5828,-1.8179,"N/A",-15591.6277,2606,745.9222,447.2064,8.749,1417,1189,6.1322,395.832,350.0902,"N/A",0.728,0.5122,153.9155,2.5911,1.3845,290.3725,4.8883,2.7399
"CBKcipNmaf6MWixPkcXq","02/17/2022","11:41:07","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",585.6977,0.3843,163.9259,-0.2832,6977.7778,-5423.3146,1536,N/A,1227.5185,209.5823,1534,261.9099,1328.8829,226.8889,1563,266.8612,0.318,47.1111,0.135,20,0.222,32.8889,0.558,0.675,86.1675,164.7923,458.8825,250.9598,1.9125,-0.8997,N/A,1.6782,2.7456,2.8509,-1001.0351,-16.7666,-1382.7411,-23.1599,2000.1364,33.5008,57.4855,3432.1242,-2.9987,744,790,-1.8773,602.237,625.2815,-2.6232,761,802,-2.1558,650.1171,678.7658,-2.1231,3414.8148,3562.963,-3.6667,-4.2085,"N/A",-7490.9213,2644,740.3365,451.4274,-2.5719,1288,1356,1.0066,373.8945,366.442,"N/A",0.8267,0.5692,164.651,2.7578,1.4432,294.2315,4.9282,2.7601
"LTgQ5NZRaqMPyycbgfFh","02/17/2022","11:41:00","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",582.8298,0.4237,171.3049,-0.2362,5936.6197,-6039.8927,1427,N/A,1109.1408,190.3027,1423,244.1536,1328.0433,227.8612,1516,260.1102,0.275,42.4383,0.142,21.9136,0.231,35.6481,0.554,0.648,74.3155,172.0001,462.5455,246.3156,2.3145,-0.7765,N/A,1.703,2.8833,2.9753,-788.5345,-13.2724,-1135.0765,-19.1052,2065.2043,34.7608,60.8615,3615.8933,0.4919,715,708,0.2273,555.831,553.3099,0.6596,763,753,-0.65,659.7056,668.3377,2.7284,3049.2958,2887.3239,0.4622,-1.2882,"N/A",35689.1837,2903,727.1164,498.0871,-12.6421,1268,1635,-23.5051,278.1034,449.013,"N/A",0.8549,0.6539,156.4945,2.6341,1.2509,306.051,5.1513,2.895
"KfKQl3zcsBRBKnibGQLd","02/16/2022","11:54:41","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",594.8989,0.2901,144.6791,-0.2309,3548.5714,-5276.4078,1218,N/A,974.2971,163.7752,1215,204.2364,1249.6757,210.0652,1559,262.0613,0.325,45.0139,0.175,24.2382,0.222,30.7479,0.481,0.722,66.0836,145.3328,446.4015,211.4164,2.1992,-0.6888,N/A,1.3625,2.3858,2.4946,-619.8811,-10.222,-856.7773,-14.1284,1591.1208,26.2379,52.6742,3194.2735,0.0823,608,607,-6.9149,453.4629,520.8343,-0.1924,778,781,-0.9487,618.9099,630.7658,29.7907,2302.8571,1245.7143,-12.905,-1.8863,"N/A",-10912.1521,2568,694.8122,431.67,14.486,1470,1098,27.1721,441.8035,253.0087,"N/A",0.6662,0.4018,169.596,2.7967,1.0897,276.8055,4.5646,2.3966
"1O4TGsMclzW1dgifnXF6","02/16/2022","11:54:34","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",592.5916,0.3373,155.3853,-0.2659,3502.7624,-4611.2095,1226,N/A,1003.1326,169.2789,1226,206.8878,1231.5779,207.8291,1481,249.9192,0.308,42.0191,0.181,24.693,0.244,33.2879,0.515,0.733,73.9915,155.8797,480.5375,229.8713,2.1067,-0.7542,N/A,1.4256,2.5723,2.6666,-701.0216,-11.605,-1014.479,-16.7941,1666.9217,27.5949,54.6291,3299.9756,6.0359,650,576,-1.2508,495.2928,507.8398,-0.4727,737,744,-0.4629,612.9385,618.6393,33.7539,2342.5414,1160.221,-2.4473,-0.9469,"730",-14055.8964,2795,800.237,471.657,5.5456,1475,1320,-16.6261,333.5945,466.6425,"-28.5058",0.7026,0.4601,180.658,2.9907,1.2249,299.8795,4.9643,2.5805
"wjimo5wSGxiynRZihpAR","02/16/2022","11:54:26","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",590.4134,0.3406,155.5897,-0.2197,4301.8868,-5792.943,1273,N/A,1012.522,171.4937,1268,214.7648,1344.5024,227.7222,1609,272.5209,0.253,40.8724,0.159,25.6866,0.207,33.441,0.51,0.619,66.7772,156.0313,437.719,222.8085,2.3366,-0.6828,N/A,1.5008,2.5852,2.6773,-640.0145,-10.6341,-934.2383,-15.5228,1861.2827,30.9261,57.3855,3453.7365,1.735,645,623,1.1659,512.1635,500.3585,-1.3052,794,815,-0.5914,668.2754,676.2271,2.924,2213.8365,2088.0503,2.3041,-1.1996,"N/A",-16912.3806,2645,1286.3407,447.9912,3.138,1364,1281,1.7276,654.2821,632.0586,"N/A",0.8239,0.5503,160.0625,2.6595,1.1095,277.6565,4.6134,2.5925
"80lIbdiBjDcdOEPrFErz","02/15/2022","11:44:27","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",587.3524,0.3881,165.2423,-0.2939,7503.8168,-5329.6197,1567,N/A,1266.9008,215.6969,1573,267.812,1286.5232,219.0377,1567,266.7905,0.307,45.4815,0.131,19.4074,0.237,35.1111,0.541,0.675,88.5322,165.4888,468.992,254.021,1.8693,-0.9097,N/A,1.6751,2.7599,2.8553,-1041.4872,-17.395,-1535.0434,-25.6384,1949.3246,32.5578,55.9862,3352.0508,-2.3522,768,805,2.2668,647.8092,619.0916,-2.4888,764,803,-0.9734,637,649.5232,-23.0926,2885.4962,4618.3206,4.3743,-1.9241,"590",-19806.8756,2884,858.9678,491.017,4.0222,1500,1384,13.5632,487.7356,371.2322,"23.886",0.8015,0.5751,164.888,2.754,1.4787,304.104,5.0792,2.764
"KJIZhDDGShewiUUB6AQi","02/15/2022","11:44:20","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",590.5135,0.3879,166.0685,-0.2357,11663.4615,-7664.3955,1806,N/A,1377.0865,233.2015,1804,305.4968,1438.2538,243.5598,1815,307.3596,0.365,54.8048,0.104,15.6156,0.197,29.5796,0.547,0.666,81.1956,166.6769,424.436,247.8725,2.0528,-0.8608,N/A,1.7362,2.7588,2.8566,-1051.2332,-17.4638,-1431.6049,-23.7828,2192.0978,36.4166,60.4102,3636.3963,3.8803,937,867,1.0886,696.0385,681.0481,3.1405,936,879,0.5513,723.0914,715.1624,2.3908,5971.1538,5692.3077,2.0965,1.0836,"510",-17634.4053,3241,900.951,548.8443,-11.0151,1442,1799,-14.5578,384.8961,516.0549,"-25.4013",0.8213,0.5825,142.0185,2.3593,1.3489,282.4175,4.6917,2.7689
"ULeQ7T0uHEB72yyuxTIX","02/15/2022","11:44:13","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",589.6026,0.3609,159.9353,-0.2174,11168.2243,-8202.8634,1784,N/A,1346.8318,228.4304,1781,302.0679,1451.2688,246.1436,1794,304.2727,0.268,47.7718,0.107,19.0731,0.186,33.1551,0.535,0.561,80.4281,159.949,411.9515,240.3771,1.9887,-0.8496,N/A,1.6818,2.6611,2.7583,-1011.9503,-16.8372,-1514.017,-25.1907,2139.7438,35.6018,59.6796,3586.8772,-0.393,887,894,-0.1978,672.0841,674.7477,-1.7837,881,913,-3.8172,697.9355,753.3333,-19.3305,4504.6729,6663.5514,-0.5484,-7.367,"750",-9779.7142,3412,800.6147,578.6949,-10.551,1526,1886,-6.679,373.5707,427.044,"-12.5359",0.9537,0.6433,142.926,2.378,1.3382,269.0255,4.4761,2.6613
"aSvd9Fx4Y7CvTuHPUWcb","02/14/2022","12:15:28","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",588.7738,0.3429,155.6878,-0.2443,6910.4478,-6210.0374,1517,N/A,1137.6194,193.2184,1516,257.4843,1323.493,224.788,1578,268.0147,0.323,48.209,0.134,20,0.213,31.791,0.512,0.67,73.0806,156.313,432.5205,229.3935,2.1389,-0.7896,N/A,1.6054,2.594,2.7058,-805.9085,-13.4278,-1085.0068,-18.0781,1896.7657,31.6034,54.3639,3262.7958,-6.0686,712,804,-14.1976,488.0522,649.5672,-2.9151,766,812,0.53,665.2535,658.2394,0.432,3470.1493,3440.2985,-24.9228,1.0797,"1280",-16506.5223,2552,707.0656,433.4432,34.0909,1711,841,31.2796,464.1164,242.9492,"47.6818",0.7642,0.5119,151.3875,2.5224,1.2177,281.133,4.6842,2.6044
"ydZzWEclIPd10GvdMNKR","02/14/2022","12:15:21","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",587.4024,0.3586,158.8518,-0.2723,6902.2556,-5522.1772,1504,N/A,1213.391,206.569,1514,257.7449,1280.5043,217.9944,1504,256.0425,0.315,46.4602,0.133,19.6165,0.23,33.9233,0.535,0.678,82.7984,159.2313,454.082,242.0297,1.9231,-0.8809,N/A,1.6181,2.6529,2.7642,-955.5746,-15.9587,-1340.7692,-22.3917,1869.8758,31.2281,54.9607,3290.9296,-0.2642,755,759,3.5896,628.4737,584.9173,-1.8617,738,766,-4.1431,613.7261,666.7783,-6.7538,3218.0451,3684.2105,6.9689,-7.9479,"1480",-11633.4351,3588,698.677,610.8249,-14.6042,1532,2056,-49.6711,175.8182,522.8588,"-66.3598",0.7891,0.5291,160.3355,2.6777,1.3828,293.7465,4.9058,2.6593
"4mXhpNHdIj3Cbh3cgAZn","02/14/2022","12:15:12","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",590.6496,0.367,161.5739,-0.2464,7644.4444,-6602.8401,1627,N/A,1154.0074,195.3793,1625,275.1208,1401.285,237.2447,1663,281.5544,0.306,47.7379,0.135,21.0608,0.2,31.2012,0.548,0.641,75.5339,161.8822,434.1025,237.4162,2.1432,-0.829,N/A,1.6368,2.6836,2.7647,-847.9766,-14.0839,-1112.5257,-18.4778,2054.5826,34.1242,57.1302,3439.7493,1.2923,823,802,-1.8185,566.5111,587.4963,-1.9844,815,848,-1.058,693.23,708.055,-0.969,3785.1852,3859.2593,-3.6283,-2.1059,"770",-6907.0595,2563,798.6117,433.929,3.9407,1332,1231,7.6667,429.9195,368.6922,"14.2598",0.8549,0.5726,154.681,2.5691,1.2545,279.4215,4.6409,2.6887
"fMNFQoahIos8XzEj5rQ3","02/11/2022","11:36:33","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",585.3063,0.3871,164.4034,-0.2863,6350,-5153.9863,1475,N/A,1187.2286,202.8388,1484,253.5425,1299.987,222.1037,1476,252.1757,0.34,47.82,0.14,19.6906,0.231,32.4895,0.559,0.711,83.8229,164.9195,464.7205,248.7425,1.9675,-0.8979,N/A,1.6288,2.7555,2.8509,-954.7038,-16.0013,-1341.3951,-22.4824,1937.2879,32.4698,58.2106,3473.089,-1.752,729,755,2.4222,607.9929,579.2357,-3.1165,715,761,-4.1103,623.2771,676.71,-14.2857,2721.4286,3628.5714,4.7593,-7.8831,"570",-9269.8696,2692,874.5649,459.9301,-32.0208,915,1777,-19.7849,350.7667,523.7982,"-33.0518",0.7862,0.5443,165.1805,2.7685,1.4049,299.54,5.0204,2.7641
"HBMk04gMMeAt9NmMTvGH","02/11/2022","11:36:26","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",581.6326,0.4097,168.0685,-0.2245,4523.1788,-5618.1944,1262,N/A,999.755,171.8877,1260,216.6316,1305.5494,224.4629,1541,264.9439,0.335,46.5925,0.151,21.0014,0.233,32.4061,0.555,0.719,62.7986,168.6087,453.591,231.4073,2.6849,-0.6729,N/A,1.591,2.8347,2.9214,-616.2823,-10.3944,-852.1246,-14.3722,1951.2401,32.9102,62.644,3714.1457,-3.8095,606,654,-10.0402,449.6887,550.0662,-0.0649,770,771,-0.4356,649.9313,655.618,9.224,2470.1987,2052.9801,-18.2635,-0.8584,"N/A",65276.0727,3134,742.7085,538.8281,-7.4665,1450,1684,-14.3578,318.036,424.6725,"N/A",0.7719,0.5696,150.0435,2.5307,1.0592,303.5475,5.1197,2.8438
"3L9Esqz4kznHRZf6D2sj","02/09/2022","12:09:28","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",572.021,0.4061,164.6112,-0.2916,6894.7368,-5100.4076,1488,N/A,1201.1203,209.9783,1519,265.5497,1286.697,224.9388,1488,260.1303,0.293,44.5967,0.133,20.2435,0.231,35.1598,0.55,0.657,83.2122,164.9042,455.188,248.1164,1.9817,-0.9147,N/A,1.678,2.823,2.9141,-976.6975,-16.7501,-1357.7901,-23.2857,1969.1267,33.77,59.3105,3458.3929,-0.7242,754,765,-4.5615,573.1654,627.9549,1.4785,755,733,2.3824,658.6753,628.0216,14.2857,3939.8496,2954.8872,-8.7285,4.6423,"N/A",-13325.1226,2917,870.2035,509.9463,33.7676,1951,966,31.5256,572.2701,297.9335,"N/A",0.8371,0.6183,158.719,2.722,1.4271,296.469,5.0844,2.8281
"BjC05629RoaccV8ECUSy","02/09/2022","12:09:21","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",568.6256,0.4313,168.6151,-0.2824,7238.806,-5453.2598,1540,N/A,1172.2313,206.1517,1540,270.8285,1317.5,231.699,1541,271.0043,0.271,42.9477,0.134,21.2361,0.226,35.8162,0.563,0.631,80.3968,169.0282,452.993,249.425,2.1024,-0.9079,N/A,1.7298,2.909,2.9922,-941.0771,-16.2356,-1300.0841,-22.4292,2072.3375,35.7522,62.4804,3621.6064,-5.4545,728,812,-13.972,504.2239,668.0075,-5.1265,731,810,-3.4179,636.2345,681.2655,15.4639,4179.1045,3059.7015,-24.5078,-6.5922,"N/A",-13959.8177,2819,705.6775,495.7568,-4.2923,1349,1470,-23.2907,270.66,435.0175,"N/A",0.8922,0.6835,156.024,2.6917,1.387,296.969,5.1233,2.9161
"tg5hCsEvEyT1eKXOvTJB","02/09/2022","12:09:13","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",570.6727,0.4153,166.0484,-0.2614,6496.5035,-5747.1965,1502,N/A,1114.972,195.3786,1500,262.8477,1357.7877,237.9276,1570,275.1139,0.328,48.0234,0.143,20.937,0.212,31.0395,0.553,0.683,77.369,166.6731,445.4895,244.042,2.1543,-0.8691,N/A,1.7042,2.8544,2.9426,-865.1038,-14.8713,-1143.3557,-19.6546,2094.2008,35.9998,62.3707,3628.2626,-5.3333,710,790,3.967,579.6014,535.3706,-4.586,749,821,-4.0698,651.2642,706.5236,-13.8859,2797.2028,3699.3007,7.6974,-7.806,"700",-26552.1887,2854,804.9571,500.1116,10.8619,1582,1272,-18.5579,327.7871,477.17,"-31.2659",0.8097,0.608,158.4045,2.723,1.33,287.085,4.9351,2.8651
